Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 3:13:31 PM
Exported by: paberbuj

Start: (0.28, -20.02, 29.81)
End:   (-0.28, -20.02, -29.81)

	40x40	20x20	10x10	Total
-18.087057	106.641002	4.366289	0.807019	111.814310
-18.062047	106.680953	4.386705	0.811384	111.879041
-18.037037	106.720907	4.407120	0.815749	111.943776
-18.012027	106.760865	4.427535	0.820114	112.008514
-17.987017	106.800826	4.447951	0.824478	112.073255
-17.962007	106.838652	4.468544	0.829537	112.136733
-17.936996	106.875715	4.489202	0.834843	112.199761
-17.911986	106.912778	4.509861	0.840150	112.262789
-17.886976	106.949842	4.530520	0.845456	112.325818
-17.861966	106.986906	4.551180	0.850762	112.388847
-17.836956	107.023969	4.571840	0.856068	112.451878
-17.811946	107.061033	4.592501	0.861374	112.514909
-17.786936	107.098097	4.613163	0.866681	112.577941
-17.761925	107.135162	4.633825	0.871987	112.640973
-17.736915	107.172226	4.654488	0.877293	112.704007
-17.711905	107.205910	4.675694	0.881831	112.763435
-17.686895	107.238408	4.697090	0.886101	112.821599
-17.661885	107.270903	4.718485	0.890371	112.879758
-17.636875	107.303394	4.739878	0.894640	112.937913
-17.611865	107.335883	4.761271	0.898910	112.996063
-17.586855	107.368367	4.782662	0.903180	113.054209
-17.561844	107.400849	4.804053	0.907450	113.112351
-17.536834	107.433327	4.825442	0.911719	113.170488
-17.511824	107.465801	4.846830	0.915989	113.228620
-17.486814	107.498272	4.868217	0.920259	113.286748
-17.461804	107.529707	4.891566	0.924809	113.346082
-17.436794	107.560789	4.915589	0.929455	113.405833
-17.411784	107.591875	4.939613	0.934100	113.465588
-17.386773	107.622963	4.963637	0.938746	113.525347
-17.361763	107.654055	4.987662	0.943392	113.585110
-17.336753	107.685151	5.011687	0.948038	113.644876
-17.311743	107.716249	5.035713	0.952684	113.704647
-17.286733	107.747351	5.059740	0.957330	113.764421
-17.261723	107.778456	5.083767	0.961976	113.824199
-17.236713	107.809564	5.107795	0.966622	113.883981
-17.211703	107.838001	5.131903	0.972500	113.942403
-17.186692	107.865536	5.156037	0.978792	114.000366
-17.161682	107.893070	5.180171	0.985085	114.058327
-17.136672	107.920603	5.204304	0.991379	114.116286
-17.111662	107.948134	5.228437	0.997674	114.174245
