Patient Name: FANTOMARW3, 
Patient ID: 15072016
Plan: PDD_Eq4
Course: C1
Date: Thursday, July 21, 2016 5:41:05 PM
Exported by: laldrovandi

Start: (0.01, 0.03, 0.00)
End:   (0.00, 33.86, 0.00)

	4x4	10x10	20x20	40x40	4x4w15	10x10w15	40x30w15	4x4w30	10x10w30	40x30w30	4x4w45	10x10w45	40x20w45	4x4w60	10x10w60	40x15w60	Total
29.532276	19.136001	22.844904	26.064286	28.655316	19.850412	23.523598	28.172314	20.588012	24.235600	28.427122	20.282563	24.015941	27.416833	20.569980	24.309776	26.969076	385.061735
29.557283	19.108976	22.814094	26.030928	28.619877	19.822912	23.492322	28.137768	20.559936	24.204159	28.392767	20.254724	23.984447	27.383111	20.541888	24.278135	26.935724	384.561770
29.582289	19.081951	22.783283	25.997569	28.584438	19.795412	23.461047	28.103222	20.531860	24.172718	28.358413	20.226885	23.952953	27.349390	20.513796	24.246495	26.902373	384.061805
29.607295	19.054608	22.752230	25.964047	28.548831	19.767552	23.429559	28.068523	20.503459	24.141006	28.323929	20.198671	23.921220	27.315366	20.485314	24.214629	26.868743	383.557686
29.632301	19.026353	22.720485	25.930059	28.512742	19.738664	23.397465	28.033384	20.474133	24.108519	28.289077	20.169389	23.888808	27.280478	20.455719	24.182124	26.834321	383.041721
29.657307	18.998099	22.688740	25.896070	28.476653	19.709775	23.365372	27.998246	20.444806	24.076033	28.254225	20.140106	23.856396	27.245590	20.426125	24.149619	26.799899	382.525756
29.682313	18.969845	22.656995	25.862082	28.440564	19.680887	23.333278	27.963108	20.415480	24.043547	28.219374	20.110824	23.823984	27.210702	20.396530	24.117114	26.765477	382.009790
29.707320	18.941590	22.625250	25.828093	28.404475	19.651999	23.301184	27.927969	20.386153	24.011061	28.184522	20.081542	23.791572	27.175813	20.366935	24.084609	26.731054	381.493824
29.732326	18.913336	22.593505	25.794105	28.368386	19.623110	23.269091	27.892831	20.356827	23.978575	28.149670	20.052260	23.759160	27.140925	20.337341	24.052103	26.696632	380.977858
29.757332	18.885082	22.561760	25.760116	28.332297	19.594222	23.236997	27.857692	20.327500	23.946089	28.114819	20.022978	23.726748	27.106037	20.307746	24.019598	26.662210	380.461892
29.782338	18.856828	22.530015	25.726128	28.296209	19.565334	23.204903	27.822554	20.298174	23.913603	28.079967	19.993696	23.694336	27.071148	20.278151	23.987092	26.627787	379.945926
29.807344	18.828574	22.498270	25.692139	28.260120	19.536445	23.172809	27.787415	20.268847	23.881117	28.045116	19.964414	23.661924	27.036260	20.248556	23.954587	26.593365	379.429960
29.832350	18.800319	22.466525	25.658151	28.224031	19.507557	23.140716	27.752277	20.239521	23.848631	28.010264	19.935132	23.629512	27.001371	20.218962	23.922081	26.558943	378.913993
29.857357	18.771867	22.434580	25.623999	28.187769	19.478465	23.108409	27.716935	20.209986	23.815966	27.975158	19.905644	23.596858	26.966361	20.189190	23.889292	26.524380	378.394857
29.882363	18.742854	22.402072	25.589385	28.151020	19.448799	23.075503	27.681021	20.179868	23.782794	27.939332	19.875574	23.563524	26.931007	20.158920	23.855703	26.489422	377.866798
29.907369	18.713842	22.369564	25.554772	28.114271	19.419133	23.042597	27.645107	20.149749	23.749622	27.903507	19.845503	23.530189	26.895653	20.128649	23.822114	26.454465	377.338738
29.932375	18.684830	22.337056	25.520158	28.077522	19.389468	23.009691	27.609194	20.119630	23.716451	27.867681	19.815433	23.496854	26.860300	20.098379	23.788525	26.419507	376.810678
29.957381	18.655817	22.304548	25.485544	28.040773	19.359802	22.976784	27.573280	20.089511	23.683279	27.831856	19.785363	23.463519	26.824946	20.068109	23.754936	26.384550	376.282618
29.982387	18.626805	22.272040	25.450931	28.004024	19.330136	22.943878	27.537366	20.059393	23.650107	27.796031	19.755293	23.430184	26.789592	20.037839	23.721347	26.349592	375.754558
30.007393	18.597793	22.239532	25.416317	27.967275	19.300471	22.910972	27.501453	20.029274	23.616935	27.760205	19.725222	23.396849	26.754238	20.007569	23.687758	26.314634	375.226497
30.032400	18.568780	22.207024	25.381704	27.930526	19.270805	22.878066	27.465539	19.999155	23.583764	27.724379	19.695152	23.363514	26.718884	19.977298	23.654169	26.279677	374.698436
30.057406	18.539768	22.174516	25.347090	27.893777	19.241139	22.845160	27.429625	19.969036	23.550592	27.688554	19.665082	23.330179	26.683531	19.947028	23.620580	26.244719	374.170375
30.082412	18.510756	22.142008	25.312476	27.857027	19.211474	22.812254	27.393712	19.938917	23.517420	27.652728	19.635011	23.296844	26.648177	19.916758	23.586991	26.209761	373.642314
30.107418	18.482794	22.110521	25.278778	27.821234	19.182872	22.780295	27.358723	19.909796	23.485160	27.617872	19.605950	23.264484	26.613689	19.887507	23.554432	26.175651	373.129757
30.132424	18.457753	22.081871	25.247625	27.788095	19.157227	22.750970	27.326305	19.883448	23.455434	27.585709	19.579696	23.234834	26.581611	19.861089	23.524739	26.143899	372.660305
30.157430	18.432711	22.053220	25.216473	27.754957	19.131582	22.721645	27.293887	19.857100	23.425708	27.553546	19.553441	23.205185	26.549533	19.834672	23.495046	26.112147	372.190852
30.182437	18.407670	22.024570	25.185320	27.721819	19.105938	22.692319	27.261469	19.830752	23.395981	27.521383	19.527187	23.175536	26.517454	19.808254	23.465352	26.080394	371.721400
30.207443	18.382629	21.995920	25.154167	27.688681	19.080293	22.662994	27.229051	19.804404	23.366255	27.489220	19.500932	23.145886	26.485376	19.781837	23.435659	26.048642	371.251947
30.232449	18.357588	21.967270	25.123014	27.655543	19.054648	22.633669	27.196633	19.778056	23.336529	27.457058	19.474677	23.116237	26.453297	19.755419	23.405966	26.016889	370.782493
30.257455	18.332546	21.938619	25.091861	27.622405	19.029004	22.604344	27.164215	19.751708	23.306803	27.424895	19.448423	23.086588	26.421219	19.729001	23.376272	25.985137	370.313040
30.282461	18.307505	21.909969	25.060708	27.589266	19.003359	22.575018	27.131797	19.725360	23.277077	27.392732	19.422168	23.056938	26.389141	19.702584	23.346579	25.953384	369.843586
30.307467	18.282464	21.881319	25.029555	27.556128	18.977714	22.545693	27.099378	19.699012	23.247351	27.360569	19.395913	23.027289	26.357062	19.676166	23.316886	25.921632	369.374132
30.332474	18.257423	21.852668	24.998403	27.522990	18.952069	22.516368	27.066960	19.672664	23.217624	27.328407	19.369658	22.997639	26.324983	19.649748	23.287192	25.889879	368.904677
30.357480	18.234175	21.825921	24.969055	27.491604	18.928157	22.488958	27.036151	19.648075	23.189778	27.297740	19.345275	22.969955	26.294593	19.625160	23.259409	25.859836	368.463841
30.382486	18.215850	21.804399	24.944662	27.465027	18.908999	22.466804	27.009757	19.628314	23.167091	27.271182	19.326026	22.947669	26.268839	19.605597	23.236869	25.834484	368.101569
30.407492	18.197526	21.782877	24.920269	27.438451	18.889841	22.444651	26.983363	19.608553	23.144405	27.244623	19.306778	22.925382	26.243084	19.586034	23.214330	25.809133	367.739298
30.432498	18.179201	21.761355	24.895876	27.411874	18.870683	22.422497	26.956969	19.588791	23.121718	27.218064	19.287530	22.903095	26.217330	19.566471	23.191791	25.783782	367.377027
30.457504	18.160876	21.739833	24.871483	27.385298	18.851525	22.400344	26.930575	19.569030	23.099031	27.191505	19.268282	22.880808	26.191575	19.546908	23.169251	25.758431	367.014755
30.482511	18.142552	21.718311	24.847090	27.358721	18.832367	22.378190	26.904181	19.549269	23.076345	27.164946	19.249034	22.858521	26.165820	19.527345	23.146712	25.733080	366.652484
30.507517	18.124227	21.696788	24.822698	27.332145	18.813209	22.356037	26.877787	19.529507	23.053658	27.138387	19.229786	22.836235	26.140066	19.507781	23.124173	25.707729	366.290212
30.532523	18.105902	21.675266	24.798305	27.305568	18.794051	22.333883	26.851393	19.509746	23.030972	27.111829	19.210538	22.813948	26.114311	19.488218	23.101634	25.682377	365.927941
30.557529	18.087578	21.653744	24.773912	27.278992	18.774893	22.311730	26.824999	19.489985	23.008285	27.085270	19.191290	22.791661	26.088556	19.468655	23.079094	25.657026	365.565669
30.582535	18.069253	21.632223	24.749520	27.252415	18.755735	22.289576	26.798605	19.470224	22.985598	27.058711	19.172041	22.769375	26.062802	19.449091	23.056555	25.631675	365.203398
30.607541	18.050023	21.609991	24.724535	27.225219	18.735786	22.266808	26.771790	19.449743	22.962404	27.031823	19.151977	22.746493	26.036669	19.428762	23.033435	25.606037	364.831496
30.632548	18.028337	21.585835	24.697945	27.196341	18.713694	22.242374	26.743836	19.427313	22.937834	27.004047	19.129702	22.722000	26.009508	19.406356	23.008739	25.579626	364.433488
30.657554	18.006652	21.561679	24.671355	27.167464	18.691601	22.217940	26.715882	19.404883	22.913264	26.976270	19.107426	22.697507	25.982348	19.383950	22.984044	25.553214	364.035479
30.682560	17.984966	21.537523	24.644765	27.138587	18.669509	22.193506	26.687927	19.382452	22.888694	26.948493	19.085150	22.673014	25.955188	19.361545	22.959349	25.526802	363.637471
30.707566	17.963281	21.513367	24.618175	27.109710	18.647417	22.169072	26.659973	19.360022	22.864123	26.920716	19.062875	22.648520	25.928028	19.339139	22.934653	25.500390	363.239462
30.732572	17.941595	21.489211	24.591585	27.080833	18.625324	22.144638	26.632019	19.337591	22.839553	26.892939	19.040599	22.624027	25.900868	19.316733	22.909958	25.473978	362.841453
30.757578	17.919910	21.465055	24.564995	27.051956	18.603232	22.120204	26.604064	19.315161	22.814983	26.865162	19.018324	22.599533	25.873708	19.294327	22.885262	25.447566	362.443443
30.782584	17.898225	21.440899	24.538405	27.023079	18.581140	22.095770	26.576110	19.292731	22.790412	26.837386	18.996048	22.575040	25.846548	19.271921	22.860566	25.421154	362.045433
30.807591	17.876539	21.416743	24.511815	26.994202	18.559047	22.071336	26.548155	19.270300	22.765842	26.809609	18.973772	22.550547	25.819388	19.249515	22.835871	25.394742	361.647424
30.832597	17.854854	21.392587	24.485225	26.965325	18.536955	22.046902	26.520201	19.247870	22.741271	26.781832	18.951497	22.526053	25.792228	19.227110	22.811175	25.368330	361.249413
30.857603	17.830428	21.365486	24.455939	26.933861	18.512131	22.019543	26.489662	19.222667	22.713756	26.751535	18.926451	22.498554	25.762456	19.201883	22.783469	25.339159	360.806978
30.882609	17.798665	21.330497	24.419434	26.895471	18.479995	21.984351	26.452202	19.190042	22.678356	26.714491	18.893987	22.463008	25.725691	19.169102	22.747703	25.302599	360.245596
30.907615	17.766902	21.295508	24.382930	26.857082	18.447858	21.949160	26.414742	19.157418	22.642957	26.677447	18.861524	22.427461	25.688926	19.136322	22.711937	25.266039	359.684214
30.932621	17.735139	21.260520	24.346426	26.818692	18.415722	21.913968	26.377282	19.124793	22.607557	26.640403	18.829061	22.391915	25.652161	19.103542	22.676171	25.229479	359.122831
30.957628	17.703376	21.225531	24.309922	26.780303	18.383585	21.878776	26.339822	19.092169	22.572157	26.603358	18.796598	22.356369	25.615396	19.070761	22.640405	25.192919	358.561449
30.982634	17.671613	21.190542	24.273418	26.741914	18.351449	21.843585	26.302363	19.059544	22.536757	26.566314	18.764135	22.320822	25.578630	19.037981	22.604640	25.156359	358.000066
31.007640	17.639850	21.155554	24.236914	26.703524	18.319313	21.808393	26.264903	19.026920	22.501358	26.529270	18.731671	22.285276	25.541865	19.005201	22.568874	25.119800	357.438683
31.032646	17.608087	21.120565	24.200410	26.665135	18.287176	21.773201	26.227443	18.994295	22.465958	26.492226	18.699208	22.249729	25.505100	18.972420	22.533108	25.083240	356.877300
31.057652	17.576324	21.085577	24.163906	26.626745	18.255040	21.738010	26.189982	18.961670	22.430558	26.455182	18.666745	22.214183	25.468334	18.939640	22.497342	25.046680	356.315917
31.082658	17.544561	21.050588	24.127402	26.588356	18.222903	21.702818	26.152522	18.929046	22.395158	26.418138	18.634282	22.178636	25.431569	18.906859	22.461576	25.010119	355.754533
31.107665	17.512965	21.015341	24.090509	26.549516	18.190852	21.667315	26.114687	18.896465	22.359332	26.380626	18.601775	22.142686	25.394354	18.874034	22.425395	24.973045	355.188899
31.132671	17.481813	20.979413	24.052588	26.509486	18.159026	21.630990	26.075860	18.864002	22.322378	26.341879	18.569153	22.105669	25.355951	18.841092	22.388116	24.934612	354.612028
31.157677	17.450660	20.943484	24.014667	26.469456	18.127199	21.594664	26.037033	18.831539	22.285425	26.303131	18.536531	22.068652	25.317548	18.808149	22.350838	24.896179	354.035157
31.182683	17.419507	20.907555	23.976746	26.429427	18.095373	21.558339	25.998206	18.799076	22.248471	26.264384	18.503909	22.031635	25.279145	18.775207	22.313559	24.857746	353.458285
31.207689	17.388354	20.871626	23.938826	26.389397	18.063547	21.522013	25.959378	18.766613	22.211517	26.225636	18.471288	21.994618	25.240742	18.742265	22.276281	24.819313	352.881414
31.232695	17.357202	20.835697	23.900905	26.349367	18.031720	21.485687	25.920551	18.734149	22.174563	26.186888	18.438666	21.957601	25.202339	18.709322	22.239002	24.780880	352.304542
31.257702	17.326049	20.799768	23.862984	26.309337	17.999894	21.449362	25.881724	18.701686	22.137610	26.148141	18.406044	21.920584	25.163936	18.676380	22.201724	24.742447	351.727670
31.282708	17.294896	20.763839	23.825063	26.269307	17.968068	21.413036	25.842897	18.669223	22.100656	26.109393	18.373422	21.883567	25.125533	18.643437	22.164446	24.704014	351.150798
31.307714	17.263743	20.727911	23.787143	26.229277	17.936241	21.376710	25.804070	18.636760	22.063702	26.070645	18.340800	21.846550	25.087130	18.610495	22.127167	24.665582	350.573925
31.332720	17.232590	20.691982	23.749222	26.189247	17.904415	21.340384	25.765242	18.604296	22.026748	26.031898	18.308178	21.809533	25.048727	18.577552	22.089889	24.627149	349.997053
31.357726	17.203805	20.658672	23.713567	26.151580	17.874898	21.306584	25.728567	18.574091	21.992316	25.995241	18.278024	21.775065	25.012334	18.547064	22.055131	24.590861	349.457801
31.382732	17.181205	20.632201	23.683831	26.120082	17.851414	21.279381	25.697512	18.549785	21.964473	25.964049	18.254319	21.747255	24.981190	18.522985	22.026959	24.560177	349.016816
31.407738	17.158604	20.605731	23.654095	26.088584	17.827930	21.252177	25.666456	18.525478	21.936630	25.932856	18.230614	21.719445	24.950045	18.498906	21.998786	24.529493	348.575830
31.432745	17.136003	20.579261	23.624359	26.057086	17.804445	21.224973	25.635401	18.501172	21.908787	25.901663	18.206909	21.691634	24.918901	18.474827	21.970613	24.498809	348.134844
31.457751	17.113402	20.552790	23.594623	26.025589	17.780961	21.197770	25.604346	18.476865	21.880944	25.870470	18.183204	21.663824	24.887756	18.450748	21.942440	24.468125	347.693858
31.482757	17.090802	20.526320	23.564887	25.994091	17.757477	21.170566	25.573290	18.452559	21.853101	25.839277	18.159499	21.636014	24.856612	18.426668	21.914267	24.437441	347.252871
31.507763	17.068201	20.499849	23.535151	25.962593	17.733993	21.143362	25.542235	18.428252	21.825258	25.808084	18.135794	21.608204	24.825467	18.402589	21.886094	24.406757	346.811884
31.532769	17.045600	20.473379	23.505415	25.931095	17.710508	21.116159	25.511180	18.403946	21.797415	25.776891	18.112089	21.580394	24.794323	18.378510	21.857921	24.376073	346.370897
31.557775	17.023000	20.446909	23.475678	25.899598	17.687024	21.088955	25.480125	18.379639	21.769572	25.745698	18.088384	21.552584	24.763178	18.354430	21.829747	24.345389	345.929909
31.582782	17.000399	20.420438	23.445942	25.868100	17.663540	21.061751	25.449069	18.355332	21.741729	25.714505	18.064679	21.524773	24.732034	18.330351	21.801574	24.314704	345.488920
31.607788	16.978140	20.394657	23.416996	25.837245	17.640487	21.035229	25.418771	18.331505	21.714657	25.684061	18.041372	21.497839	24.701871	18.306739	21.774308	24.284913	345.058788
31.632794	16.956765	20.370655	23.390088	25.808047	17.618548	21.010464	25.390427	18.308912	21.689574	25.655551	18.019091	21.473163	24.674240	18.284332	21.749384	24.257424	344.656666
31.657800	16.935390	20.346653	23.363180	25.778850	17.596609	20.985700	25.362082	18.286320	21.664492	25.627040	17.996810	21.448487	24.646610	18.261926	21.724460	24.229936	344.254543
31.682806	16.914014	20.322651	23.336272	25.749653	17.574671	20.960936	25.333737	18.263727	21.639409	25.598530	17.974529	21.423811	24.618979	18.239519	21.699536	24.202447	343.852421
31.707812	16.892639	20.298649	23.309364	25.720456	17.552732	20.936171	25.305393	18.241135	21.614327	25.570019	17.952248	21.399135	24.591349	18.217113	21.674611	24.174958	343.450298
31.732819	16.871263	20.274647	23.282457	25.691259	17.530793	20.911407	25.277048	18.218543	21.589245	25.541508	17.929967	21.374460	24.563718	18.194706	21.649687	24.147469	343.048176
31.757825	16.849888	20.250645	23.255549	25.662062	17.508854	20.886642	25.248704	18.195950	21.564162	25.512998	17.907686	21.349784	24.536087	18.172300	21.624763	24.119981	342.646053
31.782831	16.828513	20.226643	23.228641	25.632864	17.486915	20.861878	25.220359	18.173358	21.539080	25.484487	17.885405	21.325108	24.508457	18.149893	21.599838	24.092492	342.243930
31.807837	16.807137	20.202641	23.201733	25.603667	17.464976	20.837114	25.192014	18.150766	21.513997	25.455976	17.863124	21.300432	24.480826	18.127486	21.574914	24.065003	341.841808
31.832843	16.785762	20.178639	23.174826	25.574470	17.443037	20.812349	25.163670	18.128173	21.488915	25.427465	17.840843	21.275756	24.453196	18.105080	21.549990	24.037514	341.439685
31.857849	16.762922	20.153065	23.146588	25.544023	17.419663	20.786208	25.134068	18.104213	21.462425	25.397925	17.817085	21.249521	24.424312	18.081212	21.523601	24.008823	341.015654
31.882856	16.736351	20.123483	23.114961	25.510391	17.392629	20.756558	25.101264	18.076765	21.432348	25.365762	17.789564	21.219308	24.392231	18.053621	21.493480	23.977068	340.535783
31.907862	16.709779	20.093902	23.083335	25.476759	17.365594	20.726907	25.068459	18.049317	21.402270	25.333598	17.762043	21.189096	24.360151	18.026029	21.463359	23.945313	340.055912
